current_iteration,total_iteration,learning_rate,train_loss,train_accuracy
17773,38200,0.0002362879313295707,0.2658451199531555,0.953125
17774,38200,0.00023593682271894068,0.19653725624084473,0.984375
17775,38200,0.00023558588873129338,0.2310602217912674,0.9765625
17776,38200,0.00023523514391854405,0.20636825263500214,0.984375
17777,38200,0.0002348845882806927,0.22166311740875244,0.9765625
17778,38200,0.00023453419271390885,0.20010481774806976,0.984375
17779,38200,0.0002341840008739382,0.24200686812400818,0.9609375
17780,38200,0.00023383396910503507,0.21231462061405182,0.96875
17781,38200,0.00023348414106294513,0.2573040723800659,0.96875
17782,38200,0.0002331344730919227,0.2511718273162842,0.96875
17783,38200,0.00023278500884771347,0.20204098522663116,0.9921875
17784,38200,0.00023243570467457175,0.24114635586738586,0.96875
17785,38200,0.00023208660422824323,0.23502884805202484,0.9609375
17786,38200,0.00023173767840489745,0.23351676762104034,0.9765625
17787,38200,0.0002313889272045344,0.22306494414806366,0.9765625
17788,38200,0.00023104037973098457,0.20835252106189728,0.9765625
17789,38200,0.00023069199232850224,0.21347278356552124,0.9609375
17790,38200,0.0002303438086528331,0.2859902083873749,0.9609375
17791,38200,0.0002299957996001467,0.23077116906642914,0.96875
17792,38200,0.00022964797972235829,0.2215517908334732,0.9765625
17793,38200,0.0002293003344675526,0.1902283877134323,0.9765625
17794,38200,0.00022895289293956012,0.20847390592098236,0.9765625
17795,38200,0.00022860562603455037,0.2631824314594269,0.953125
17796,38200,0.00022825853375252336,0.29143431782722473,0.9453125
17797,38200,0.00022791164519730955,0.22058908641338348,0.96875
17798,38200,0.00022756493126507849,0.24710752069950104,0.96875
17799,38200,0.00022721840650774539,0.2517578601837158,0.96875
17800,38200,0.00022687207092531025,0.257661372423172,0.9609375
17801,38200,0.0002265259245177731,0.2414916455745697,0.96875
17802,38200,0.00022617995273321867,0.2460191696882248,0.953125
17803,38200,0.00022583418467547745,0.19159799814224243,0.9921875
17804,38200,0.00022548859124071896,0.26178884506225586,0.953125
17805,38200,0.00022514318698085845,0.1971658617258072,0.984375
17806,38200,0.0002247979718958959,0.19600021839141846,0.984375
17807,38200,0.00022445294598583132,0.18796969950199127,0.984375
17808,38200,0.0002241081092506647,0.20046666264533997,0.9765625
17809,38200,0.00022376346169039607,0.23576879501342773,0.96875
17810,38200,0.0002234190033050254,0.2293216586112976,0.9765625
17811,38200,0.0002230747340945527,0.26944679021835327,0.96875
17812,38200,0.00022273065405897796,0.23181599378585815,0.9609375
17813,38200,0.0002223867631983012,0.18257704377174377,0.9921875
17814,38200,0.0002220430615125224,0.22361639142036438,0.984375
17815,38200,0.00022169954900164157,0.1684677004814148,0.9921875
17816,38200,0.0002213562256656587,0.3000166714191437,0.953125
17817,38200,0.00022101309150457382,0.23947572708129883,0.953125
17818,38200,0.0002206701465183869,0.26833319664001465,0.9375
17819,38200,0.00022032740525901318,0.21776504814624786,0.96875
17820,38200,0.0002199848386226222,0.19186893105506897,1.0
17821,38200,0.0002196424757130444,0.2349812090396881,0.96875
17822,38200,0.0002193003019783646,0.23643319308757782,0.953125
17823,38200,0.00021895831741858274,0.23082149028778076,0.96875
17824,38200,0.00021861652203369886,0.22682595252990723,0.96875
17825,38200,0.00021827491582371294,0.22268125414848328,0.96875
17826,38200,0.00021793351334054023,0.22219952940940857,0.9765625
17827,38200,0.00021759230003226548,0.27843043208122253,0.9609375
17828,38200,0.0002172512758988887,0.20625361800193787,0.9765625
17829,38200,0.0002169104409404099,0.23929363489151,0.9609375
17830,38200,0.0002165698097087443,0.21170233190059662,0.9765625
17831,38200,0.00021622936765197664,0.2241966277360916,0.9765625
17832,38200,0.0002158891293220222,0.24809065461158752,0.984375
17833,38200,0.0002155490656150505,0.2190924733877182,0.96875
17834,38200,0.00021520922018680722,0.2346215695142746,0.9765625
17835,38200,0.00021486954938154668,0.28705206513404846,0.9296875
17836,38200,0.00021453008230309933,0.20030184090137482,0.984375
17837,38200,0.00021419080439954996,0.20374834537506104,0.984375
17838,38200,0.00021385173022281379,0.23103971779346466,0.9921875
17839,38200,0.00021351284522097558,0.23074360191822052,0.984375
17840,38200,0.00021317416394595057,0.20724047720432281,0.96875
17841,38200,0.00021283567184582353,0.23625998198986053,0.9609375
17842,38200,0.00021249736892059445,0.23132725059986115,0.953125
17843,38200,0.00021215926972217858,0.2507341802120209,0.9609375
17844,38200,0.0002118213742505759,0.240169495344162,0.953125
17845,38200,0.0002114836679538712,0.20634061098098755,0.96875
17846,38200,0.00021114616538397968,0.25517550110816956,0.9453125
17847,38200,0.00021080885198898613,0.22494511306285858,0.96875
17848,38200,0.0002104717423208058,0.20795752108097076,0.984375
17849,38200,0.0002101348218275234,0.1845492571592331,0.9921875
17850,38200,0.00020979810506105423,0.2488921880722046,0.953125
17851,38200,0.00020946159202139825,0.18602325022220612,0.984375
17852,38200,0.00020912526815664023,0.21429260075092316,0.984375
17853,38200,0.00020878914801869541,0.20739835500717163,0.984375
17854,38200,0.0002084532316075638,0.2026435285806656,0.96875
17855,38200,0.00020811750437133014,0.2230859249830246,0.984375
17856,38200,0.0002077819808619097,0.2725676894187927,0.9375
17857,38200,0.00020744666107930243,0.19930876791477203,0.9765625
17858,38200,0.00020711154502350837,0.2005896121263504,0.9765625
17859,38200,0.00020677661814261228,0.24158461391925812,0.96875
17860,38200,0.00020644189498852938,0.2017902284860611,0.9921875
17861,38200,0.0002061073755612597,0.2813545763492584,0.9609375
17862,38200,0.0002057730598608032,0.17904089391231537,0.9921875
17863,38200,0.00020543893333524466,0.23960015177726746,0.9609375
17864,38200,0.00020510501053649932,0.1989220380783081,0.9765625
17865,38200,0.00020477129146456718,0.204703688621521,0.984375
17866,38200,0.00020443777611944824,0.259908527135849,0.9765625
17867,38200,0.0002041044645011425,0.19839178025722504,0.984375
17868,38200,0.00020377135660964996,0.26655566692352295,0.9609375
17869,38200,0.0002034384524449706,0.2508157193660736,0.953125
17870,38200,0.00020310575200710446,0.22844795882701874,0.9609375
17871,38200,0.00020277324074413627,0.2277551144361496,0.96875
17872,38200,0.00020244094775989652,0.23614126443862915,0.9609375
17873,38200,0.00020210884395055473,0.24056807160377502,0.96875
17874,38200,0.00020177695841994137,0.202497199177742,0.9921875
17875,38200,0.00020144526206422597,0.19397756457328796,0.984375
17876,38200,0.000201113783987239,0.2771684527397156,0.9453125
17877,38200,0.00020078249508515,0.21199707686901093,0.96875
17878,38200,0.00020045142446178943,0.21277494728565216,0.984375
17879,38200,0.00020012055756524205,0.20230291783809662,0.96875
17880,38200,0.00019978989439550787,0.2725834846496582,0.953125
17881,38200,0.00019945942040067166,0.2061101794242859,0.9921875
17882,38200,0.00019912916468456388,0.26003074645996094,0.953125
17883,38200,0.00019879912724718451,0.20804846286773682,0.9765625
17884,38200,0.00019846927898470312,0.22242353856563568,0.96875
17885,38200,0.00019813963444903493,0.2365007847547531,0.9609375
17886,38200,0.00019781020819209516,0.2158302664756775,0.96875
17887,38200,0.0001974809856619686,0.26145151257514954,0.9453125
17888,38200,0.00019715196685865521,0.3065965175628662,0.921875
17889,38200,0.00019682315178215504,0.2821809947490692,0.953125
17890,38200,0.00019649455498438329,0.2114962339401245,0.9609375
17891,38200,0.0001961661473615095,0.19842705130577087,0.984375
17892,38200,0.00019583795801736414,0.21850353479385376,0.9765625
17893,38200,0.0001955099869519472,0.23031800985336304,0.9765625
17894,38200,0.00019518220506142825,0.24450041353702545,0.953125
17895,38200,0.0001948546414496377,0.2253439873456955,0.96875
17896,38200,0.00019452728156466037,0.2327694445848465,0.953125
17897,38200,0.00019420013995841146,0.22163018584251404,0.9765625
17898,38200,0.00019387320207897574,0.23848891258239746,0.9609375
17899,38200,0.00019354646792635322,0.231962189078331,0.96875
17900,38200,0.00019321995205245912,0.2516341507434845,0.9609375
17901,38200,0.00019289363990537822,0.22513443231582642,0.96875
17902,38200,0.00019256754603702575,0.23921534419059753,0.9765625
17903,38200,0.00019224165589548647,0.21547293663024902,0.9765625
17904,38200,0.0001919159694807604,0.22838369011878967,0.984375
17905,38200,0.00019159050134476274,0.2187594324350357,0.96875
17906,38200,0.00019126525148749352,0.20794515311717987,0.9765625
17907,38200,0.00019094020535703748,0.20205038785934448,0.9921875
17908,38200,0.00019061536295339465,0.2174241840839386,0.9765625
17909,38200,0.00019029073882848024,0.2339470386505127,0.9609375
17910,38200,0.00018996633298229426,0.1875910758972168,0.984375
17911,38200,0.00018964213086292148,0.20634503662586212,0.984375
17912,38200,0.0001893181324703619,0.2422647923231125,0.96875
17913,38200,0.00018899436690844595,0.23568396270275116,0.953125
17914,38200,0.000188670790521428,0.23614704608917236,0.96875
17915,38200,0.00018834744696505368,0.2179662585258484,0.96875
17916,38200,0.00018802430713549256,0.24575912952423096,0.96875
17917,38200,0.00018770138558465987,0.22879967093467712,0.9765625
17918,38200,0.00018737866776064038,0.2000686079263687,0.96875
17919,38200,0.00018705616821534932,0.2285485416650772,0.96875
17920,38200,0.00018673388694878668,0.22669807076454163,0.9609375
17921,38200,0.00018641182396095246,0.24880890548229218,0.9609375
17922,38200,0.00018608996469993144,0.28536027669906616,0.9375
17923,38200,0.00018576832371763885,0.2543070912361145,0.96875
17924,38200,0.00018544690101407468,0.22005131840705872,0.9765625
17925,38200,0.0001851256820373237,0.1942015290260315,0.9921875
17926,38200,0.0001848046958912164,0.2113785743713379,0.9765625
17927,38200,0.00018448391347192228,0.23457330465316772,0.96875
17928,38200,0.00018416334933135659,0.28431713581085205,0.9375
17929,38200,0.00018384300346951932,0.2534359395503998,0.9609375
17930,38200,0.00018352286133449525,0.26996925473213196,0.9609375
17931,38200,0.00018320295203011483,0.19498300552368164,0.9921875
17932,38200,0.0001828832464525476,0.23039363324642181,0.984375
17933,38200,0.00018256375915370882,0.21547392010688782,0.9609375
17934,38200,0.00018224450468551368,0.20475727319717407,0.984375
17935,38200,0.00018192545394413173,0.27512726187705994,0.9453125
17936,38200,0.00018160662148147821,0.2467821091413498,0.953125
17937,38200,0.00018128800729755312,0.21871419250965118,0.9609375
17938,38200,0.00018096961139235646,0.21321235597133636,0.9609375
17939,38200,0.00018065143376588821,0.2375488132238388,0.96875
17940,38200,0.0001803334744181484,0.313899427652359,0.921875
17941,38200,0.000180015733349137,0.21293729543685913,0.984375
17942,38200,0.00017969821055885404,0.2793576419353485,0.9453125
17943,38200,0.0001793809060472995,0.21346811950206757,0.96875
17944,38200,0.0001790638198144734,0.2657378315925598,0.9609375
17945,38200,0.0001787469518603757,0.26679468154907227,0.9609375
17946,38200,0.00017843030218500644,0.20524895191192627,0.9765625
17947,38200,0.00017811388534028083,0.2191823571920395,0.9453125
17948,38200,0.00017779767222236842,0.2754899561405182,0.96875
17949,38200,0.00017748169193509966,0.2771312892436981,0.9453125
17950,38200,0.00017716592992655933,0.28064554929733276,0.9296875
17951,38200,0.00017685038619674742,0.21829833090305328,0.953125
17952,38200,0.00017653506074566394,0.19429491460323334,0.9921875
17953,38200,0.00017621995357330889,0.1865960955619812,0.9921875
17954,38200,0.00017590507923159748,0.20365343987941742,0.9750000238418579
17955,38200,0.00017559040861669928,0.22631998360157013,0.96875
17956,38200,0.00017527597083244473,0.21607017517089844,0.984375
17957,38200,0.00017496176587883383,0.19317585229873657,0.984375
17958,38200,0.00017464776465203613,0.17285805940628052,1.0
17959,38200,0.00017433399625588208,0.2205110490322113,0.9609375
17960,38200,0.00017402044613845646,0.20578914880752563,0.96875
17961,38200,0.00017370711429975927,0.20336855947971344,0.9765625
17962,38200,0.00017339401529170573,0.1986093521118164,0.9765625
17963,38200,0.0001730811345623806,0.2187681943178177,0.96875
17964,38200,0.00017276848666369915,0.24822767078876495,0.9609375
17965,38200,0.00017245604249183089,0.21201327443122864,0.9765625
17966,38200,0.00017214383115060627,0.29544588923454285,0.9609375
17967,38200,0.00017183185264002532,0.24954362213611603,0.9609375
17968,38200,0.00017152009240817279,0.19501879811286926,0.9921875
17969,38200,0.00017120855045504868,0.18686114251613617,0.984375
17970,38200,0.00017089724133256823,0.17571204900741577,0.9921875
17971,38200,0.00017058616504073143,0.19224177300930023,0.9921875
17972,38200,0.00017027529247570783,0.23616240918636322,0.9609375
17973,38200,0.0001699646672932431,0.21316508948802948,0.984375
17974,38200,0.0001696542458375916,0.18604470789432526,0.9921875
17975,38200,0.00016934407176449895,0.21015912294387817,0.96875
17976,38200,0.00016903411597013474,0.1974305957555771,0.984375
17977,38200,0.00016872437845449895,0.2157401442527771,0.96875
17978,38200,0.0001684148737695068,0.2065238505601883,0.9765625
17979,38200,0.0001681055873632431,0.2202918529510498,0.96875
17980,38200,0.00016779653378762305,0.2060987949371338,0.9765625
17981,38200,0.00016748771304264665,0.1898282766342163,0.9921875
17982,38200,0.00016717911057639867,0.2282075732946396,0.9609375
17983,38200,0.00016687074094079435,0.260173499584198,0.96875
17984,38200,0.00016656260413583368,0.199830561876297,0.96875
17985,38200,0.00016625468560960144,0.23259790241718292,0.9609375
17986,38200,0.00016594699991401285,0.26963862776756287,0.9375
17987,38200,0.00016563954704906791,0.20463329553604126,0.9765625
17988,38200,0.0001653323124628514,0.22750967741012573,0.96875
17989,38200,0.00016502531070727855,0.1977585256099701,0.984375
17990,38200,0.00016471854178234935,0.24729862809181213,0.9609375
17991,38200,0.00016441199113614857,0.22996926307678223,0.9609375
17992,38200,0.00016410568787250668,0.20438967645168304,0.984375
17993,38200,0.0001637996028875932,0.22637569904327393,0.953125
17994,38200,0.00016349373618140817,0.24007414281368256,0.9609375
17995,38200,0.000163188116857782,0.23709577322006226,0.9609375
17996,38200,0.0001628827303647995,0.18062077462673187,0.9921875
17997,38200,0.00016257756215054542,0.21946080029010773,0.9765625
17998,38200,0.000162272626766935,0.23943671584129333,0.9609375
17999,38200,0.00016196792421396822,0.21927307546138763,0.9765625
18000,38200,0.0001616634544916451,0.22037221491336823,0.96875
18001,38200,0.00016135921759996563,0.21437612175941467,0.9609375
18002,38200,0.0001610551989870146,0.28894010186195374,0.96875
18003,38200,0.00016075142775662243,0.20438899099826813,0.984375
18004,38200,0.00016044788935687393,0.2804361879825592,0.953125
18005,38200,0.00016014456923585385,0.24280589818954468,0.9453125
18006,38200,0.00015984149649739265,0.233433336019516,0.9609375
18007,38200,0.00015953864203765988,0.24388852715492249,0.953125
18008,38200,0.00015923602040857077,0.24384590983390808,0.96875
18009,38200,0.00015893364616204053,0.18598568439483643,0.9921875
18010,38200,0.00015863149019423872,0.20588308572769165,0.9765625
18011,38200,0.0001583295816089958,0.19794775545597076,0.984375
18012,38200,0.0001580278913024813,0.240716353058815,0.96875
18013,38200,0.00015772644837852567,0.2520581781864166,0.9765625
18014,38200,0.0001574252382852137,0.1844104528427124,1.0
18015,38200,0.00015712424647063017,0.24415810406208038,0.9609375
18016,38200,0.0001568235020386055,0.24598613381385803,0.96875
18017,38200,0.0001565229904372245,0.21788765490055084,0.9921875
18018,38200,0.00015622271166648716,0.2818424701690674,0.9375
18019,38200,0.0001559226802783087,0.20016109943389893,0.984375
18020,38200,0.00015562286716885865,0.27600449323654175,0.953125
18021,38200,0.0001553233014419675,0.19731050729751587,0.9765625
18022,38200,0.00015502395399380475,0.21527786552906036,0.9765625
18023,38200,0.0001547248539282009,0.22715704143047333,0.96875
18024,38200,0.00015442600124515593,0.19850501418113708,0.9921875
18025,38200,0.00015412736684083939,0.20652168989181519,0.984375
18026,38200,0.00015382897981908172,0.19563116133213043,0.9765625
18027,38200,0.00015353082562796772,0.27623865008354187,0.9609375
18028,38200,0.00015323290426749736,0.23486393690109253,0.9609375
18029,38200,0.00015293521573767066,0.24972714483737946,0.953125
18030,38200,0.00015263777459040284,0.20239150524139404,0.96875
18031,38200,0.00015234056627377868,0.2164090871810913,0.96875
18032,38200,0.0001520436053397134,0.2337440550327301,0.96875
18033,38200,0.00015174687723629177,0.19053001701831818,0.9921875
18034,38200,0.0001514503819635138,0.24714073538780212,0.9609375
18035,38200,0.00015115411952137947,0.24225583672523499,0.9609375
18036,38200,0.00015085810446180403,0.23723991215229034,0.9609375
18037,38200,0.00015056232223287225,0.19584622979164124,0.9765625
18038,38200,0.00015026678738649935,0.22313211858272552,0.96875
18039,38200,0.0001499714853707701,0.19091688096523285,0.9765625
18040,38200,0.00014967643073759973,0.21259120106697083,0.9765625
18041,38200,0.00014938160893507302,0.18159715831279755,1.0
18042,38200,0.00014908701996318996,0.27392253279685974,0.953125
18043,38200,0.00014879267837386578,0.19343291223049164,0.9765625
18044,38200,0.0001484985841671005,0.22654664516448975,0.96875
18045,38200,0.00014820472279097885,0.20152495801448822,0.9765625
18046,38200,0.00014791109424550086,0.2432185709476471,0.9609375
18047,38200,0.00014761771308258176,0.24071691930294037,0.96875
18048,38200,0.00014732457930222154,0.2239062786102295,0.9765625
18049,38200,0.00014703167835250497,0.21048688888549805,0.984375
18050,38200,0.00014673902478534728,0.2068079560995102,0.9765625
18051,38200,0.00014644660404883325,0.24592876434326172,0.96875
18052,38200,0.0001461544306948781,0.21653784811496735,0.953125
18053,38200,0.00014586250472348183,0.1733613759279251,0.9921875
18054,38200,0.00014557081158272922,0.20681285858154297,0.96875
18055,38200,0.0001452793658245355,0.2136632651090622,0.9765625
18056,38200,0.0001449881528969854,0.21226368844509125,0.96875
18057,38200,0.00014469720190390944,0.19242189824581146,0.9921875
18058,38200,0.00014440648374147713,0.21052540838718414,0.9765625
18059,38200,0.00014411599840968847,0.2719745337963104,0.9453125
18060,38200,0.0001438257604604587,0.22537298500537872,0.96875
18061,38200,0.0001435357698937878,0.20367057621479034,0.9921875
18062,38200,0.0001432460267096758,0.23930798470973969,0.96875
18063,38200,0.00014295653090812266,0.28268831968307495,0.9609375
18064,38200,0.00014266726793721318,0.1989074945449829,0.9765625
18065,38200,0.0001423782523488626,0.20014719665050507,0.984375
18066,38200,0.00014208948414307088,0.2600609064102173,0.9375
18067,38200,0.00014180096331983805,0.2604069113731384,0.953125
18068,38200,0.00014151267532724887,0.20484919846057892,0.9765625
18069,38200,0.00014122463471721858,0.2154281586408615,0.984375
18070,38200,0.0001409368560416624,0.25925958156585693,0.953125
18071,38200,0.00014064931019674987,0.2160337269306183,0.96875
18072,38200,0.00014036201173439622,0.22990161180496216,0.9765625
18073,38200,0.00014007494610268623,0.2858012318611145,0.9609375
18074,38200,0.00013978814240545034,0.2247742861509323,0.984375
18075,38200,0.00013950158609077334,0.2670685648918152,0.953125
18076,38200,0.00013921526260674,0.24658869206905365,0.9609375
18077,38200,0.00013892920105718076,0.21161745488643646,0.9765625
18078,38200,0.00013864337233826518,0.18246464431285858,0.9921875
18079,38200,0.0001383578055538237,0.18769054114818573,0.9921875
18080,38200,0.0001380724716000259,0.2492135614156723,0.953125
18081,38200,0.00013778739958070219,0.2809453308582306,0.9609375
18082,38200,0.00013750256039202213,0.26165109872817993,0.9609375
18083,38200,0.0001372179831378162,0.2323213815689087,0.953125
18084,38200,0.0001369336387142539,0.1909998506307602,0.9765625
18085,38200,0.00013664955622516572,0.22453004121780396,0.984375
18086,38200,0.00013636572111863643,0.18888087570667267,0.9921875
18087,38200,0.0001360821188427508,0.23423434793949127,0.9765625
18088,38200,0.00013579877850133926,0.24126440286636353,0.96875
18089,38200,0.0001355156855424866,0.28041872382164,0.953125
18090,38200,0.00013523283996619284,0.20855572819709778,0.9765625
18091,38200,0.00013495024177245796,0.22178444266319275,0.9609375
18092,38200,0.00013466790551319718,0.24565142393112183,0.96875
18093,38200,0.00013438580208458006,0.21820920705795288,0.96875
18094,38200,0.00013410396059043705,0.2251899540424347,0.953125
18095,38200,0.00013382236647885293,0.26642540097236633,0.96875
18096,38200,0.00013354101974982768,0.2867339253425598,0.9296875
18097,38200,0.00013325992040336132,0.2029532790184021,0.984375
18098,38200,0.00013297906843945384,0.23677478730678558,0.96875
18099,38200,0.00013269847841002047,0.19738665223121643,0.9765625
18100,38200,0.00013241813576314598,0.1975032091140747,0.9765625
18101,38200,0.00013213804049883038,0.19710637629032135,0.984375
18102,38200,0.00013185820716898888,0.236799418926239,0.9765625
18103,38200,0.00013157862122170627,0.21436651051044464,0.9609375
18104,38200,0.00013129928265698254,0.19531899690628052,0.9765625
18105,38200,0.0001310201914748177,0.17510958015918732,1.0
18106,38200,0.00013074136222712696,0.21263080835342407,0.9765625
18107,38200,0.0001304627803619951,0.2005326747894287,0.984375
18108,38200,0.00013018444587942213,0.2241896539926529,0.9609375
18109,38200,0.00012990637333132327,0.21078546345233917,0.96875
18110,38200,0.00012962854816578329,0.2529110610485077,0.9609375
18111,38200,0.00012935098493471742,0.19456782937049866,0.9921875
18112,38200,0.00012907366908621043,0.23502621054649353,0.9765625
18113,38200,0.00012879661517217755,0.21413910388946533,0.9765625
18114,38200,0.00012851979408878833,0.19905976951122284,0.9765625
18115,38200,0.00012824324949178845,0.2832876145839691,0.9375
18116,38200,0.00012796695227734745,0.3229402005672455,0.9453125
18117,38200,0.00012769090244546533,0.20707771182060242,0.9765625
18118,38200,0.00012741511454805732,0.24185819923877716,0.9765625
18119,38200,0.0001271395740332082,0.2275542914867401,0.96875
18120,38200,0.00012686429545283318,0.19038158655166626,0.9921875
18121,38200,0.00012658926425501704,0.2318519651889801,0.96875
18122,38200,0.00012631449499167502,0.23051364719867706,0.9765625
18123,38200,0.00012603997311089188,0.1973029226064682,0.984375
18124,38200,0.00012576571316458285,0.2774679362773895,0.9609375
18125,38200,0.0001254917006008327,0.21332629024982452,0.96875
18126,38200,0.0001252179645234719,0.2082003355026245,0.9765625
18127,38200,0.00012494446127675474,0.24928154051303864,0.9609375
18128,38200,0.00012467123451642692,0.2044340819120407,0.984375
18129,38200,0.000124398255138658,0.2655284106731415,0.953125
18130,38200,0.00012412552314344794,0.2300812005996704,0.9765625
18131,38200,0.000123853053082712,0.2034025341272354,0.984375
18132,38200,0.00012358084495645016,0.23010027408599854,0.96875
18133,38200,0.00012330889876466244,0.20082584023475647,0.984375
18134,38200,0.0001230371999554336,0.2454042136669159,0.953125
18135,38200,0.00012276576308067888,0.19939522445201874,0.9609375
18136,38200,0.00012249458814039826,0.24917970597743988,0.984375
18137,38200,0.00012222366058267653,0.21917544305324554,0.9765625
18138,38200,0.00012195300223538652,0.1926100254058838,0.96875
18139,38200,0.00012168259854661301,0.18877610564231873,0.984375
18140,38200,0.00012141244951635599,0.2303009182214737,0.96875
18141,38200,0.00012114256242057309,0.23930662870407104,0.9609375
18142,38200,0.00012087293725926429,0.25718066096305847,0.9453125
18143,38200,0.00012060356675647199,0.20391574501991272,0.9921875
18144,38200,0.0001203344581881538,0.2011747807264328,0.984375
18145,38200,0.00012006560427835211,0.18024425208568573,0.987500011920929
18146,38200,0.00011979701957898214,0.2647518515586853,0.96875
18147,38200,0.00011952868953812867,0.19734255969524384,0.984375
18148,38200,0.0001192606141557917,0.22405953705310822,0.953125
18149,38200,0.00011899280798388645,0.16231131553649902,1.0
18150,38200,0.0001187252564704977,0.19400693476200104,0.984375
18151,38200,0.00011845796689158306,0.21351702511310577,0.9609375
18152,38200,0.00011819093924714252,0.1902177482843399,0.9921875
18153,38200,0.00011792416626121849,0.22428388893604279,0.953125
18154,38200,0.00011765766248572618,0.25084447860717773,0.9609375
18155,38200,0.00011739142064470798,0.2389613538980484,0.96875
18156,38200,0.00011712543346220627,0.21931734681129456,0.96875
18157,38200,0.0001168597154901363,0.24507227540016174,0.96875
18158,38200,0.00011659425217658281,0.18701347708702087,1.0
18159,38200,0.00011632905079750344,0.22533167898654938,0.9765625
18160,38200,0.0001160641186288558,0.20759785175323486,0.96875
18161,38200,0.00011579944111872464,0.21251758933067322,0.9765625
18162,38200,0.00011553503281902522,0.27421534061431885,0.96875
18163,38200,0.0001152708864537999,0.2125171720981598,0.9765625
18164,38200,0.0001150070020230487,0.21262143552303314,0.9765625
18165,38200,0.0001147433795267716,0.21941012144088745,0.9609375
18166,38200,0.00011448001896496862,0.2193261831998825,0.9609375
18167,38200,0.00011421692761359736,0.1856713891029358,0.9921875
18168,38200,0.0001139540909207426,0.21930071711540222,0.96875
18169,38200,0.00011369152343831956,0.23650993406772614,0.96875
18170,38200,0.00011342922516632825,0.2245297133922577,0.96875
18171,38200,0.00011316718155285344,0.2568885087966919,0.953125
18172,38200,0.00011290540714981034,0.21342457830905914,0.9765625
18173,38200,0.00011264389468124136,0.22831103205680847,0.953125
18174,38200,0.00011238265142310411,0.2022200971841812,0.9921875
18175,38200,0.00011212167009944096,0.24385923147201538,0.9609375
18176,38200,0.00011186095798620954,0.17493125796318054,0.9921875
18177,38200,0.00011160050780745223,0.18292559683322906,0.984375
18178,38200,0.00011134031956316903,0.22486968338489532,0.9609375
18179,38200,0.00011108040052931756,0.18171195685863495,0.984375
18180,38200,0.00011082075070589781,0.16944776475429535,0.9921875
18181,38200,0.00011056136281695217,0.23204346001148224,0.9765625
18182,38200,0.00011030223686248064,0.2051539123058319,0.984375
18183,38200,0.00011004338739439845,0.2175600528717041,0.96875
18184,38200,0.00010978479986079037,0.20929504930973053,0.984375
18185,38200,0.0001095264742616564,0.21597759425640106,0.9765625
18186,38200,0.00010926841787295416,0.173932284116745,1.0
18187,38200,0.00010901063069468364,0.2385828197002411,0.96875
18188,38200,0.00010875311272684485,0.24243034422397614,0.9609375
18189,38200,0.00010849585669348016,0.2841157019138336,0.9375
18190,38200,0.00010823887714650482,0.19025789201259613,0.9921875
18191,38200,0.00010798215953400359,0.21617981791496277,0.984375
18192,38200,0.00010772570385597646,0.1942930817604065,0.9921875
18193,38200,0.00010746952466433868,0.2061486691236496,0.9921875
18194,38200,0.00010721361468313262,0.20619763433933258,0.9921875
18195,38200,0.00010695796663640067,0.21160580217838287,0.96875
18196,38200,0.00010670258780010045,0.20725516974925995,0.9765625
18197,38200,0.00010644748545018956,0.19129320979118347,0.9921875
18198,38200,0.00010619264503475279,0.21416358649730682,0.9765625
18199,38200,0.00010593807382974774,0.19617900252342224,0.984375
18200,38200,0.00010568377911113203,0.2320740818977356,0.9765625
18201,38200,0.00010542974632699043,0.17340023815631866,1.0
18202,38200,0.00010517598275328055,0.21062737703323364,0.9765625
18203,38200,0.00010492249566596001,0.27438750863075256,0.9609375
18204,38200,0.00010466927051311359,0.19750986993312836,0.984375
18205,38200,0.0001044163218466565,0.22005397081375122,0.984375
18206,38200,0.00010416364239063114,0.18589133024215698,0.9921875
18207,38200,0.0001039112321450375,0.22697760164737701,0.9609375
18208,38200,0.00010365909110987559,0.21790295839309692,0.96875
18209,38200,0.00010340722656110302,0.20300763845443726,0.9765625
18210,38200,0.00010315563122276217,0.22864507138729095,0.9765625
18211,38200,0.00010290430509485304,0.1811789721250534,1.0
18212,38200,0.00010265324817737564,0.19357530772686005,0.9921875
18213,38200,0.00010240246774628758,0.2244308888912201,0.9765625
18214,38200,0.00010215195652563125,0.258632630109787,0.9609375
18215,38200,0.00010190171451540664,0.230558380484581,0.96875
18216,38200,0.00010165174899157137,0.19756805896759033,0.9921875
18217,38200,0.00010140205267816782,0.24936404824256897,0.953125
18218,38200,0.00010115263285115361,0.1901378035545349,1.0
18219,38200,0.00010090348223457113,0.20877553522586823,0.96875
18220,38200,0.00010065460810437799,0.26179343461990356,0.953125
18221,38200,0.00010040600318461657,0.2067285031080246,0.984375
18222,38200,0.00010015766747528687,0.18886399269104004,0.984375
18223,38200,9.990961552830413e-05,0.22404487431049347,0.9609375
18224,38200,9.966183279175311e-05,0.2060546576976776,0.9765625
18225,38200,9.941431926563382e-05,0.28695613145828247,0.953125
18226,38200,9.916708222590387e-05,0.221005380153656,0.9609375
18227,38200,9.892012167256325e-05,0.21338540315628052,0.984375
18228,38200,9.867343032965437e-05,0.23224957287311554,0.953125
18229,38200,9.842701547313482e-05,0.20372740924358368,0.984375
18230,38200,9.81808771030046e-05,0.211310014128685,0.9765625
